1999,9,1,0,5,-13.93,7,0,1,-7.09,1,0.07,1,25.09,1,95.5,1,13.38,1
1999,9,1,0,10,-14.09,7,0,1,-7.08,1,0.08,1,25.04,1,95.8,1,13.38,1
1999,9,1,0,15,-13.93,7,-0.01,1,-6.98,1,0.05,1,24.94,1,96.5,1,13.39,1
1999,9,1,0,20,-13.58,7,0.14,1,-7.21,1,0.06,1,25.05,1,96.5,1,13.39,1
1999,9,1,0,25,-13.63,7,0.13,1,-7.75,1,0.13,1,25.19,1,95.7,1,13.39,1
1999,9,1,0,30,-13.89,7,0.02,1,-7.78,1,0.12,1,25.17,1,94.7,1,13.39,1
1999,9,1,0,35,-14.11,7,-0.06,1,-7.82,1,0.12,1,25.13,1,94.4,1,13.38,1
1999,9,1,0,40,-14.1,7,-0.16,1,-7.75,1,0.1,1,25.03,1,95.2,1,13.39,1
1999,9,1,0,45,-13.46,7,-0.04,1,-7.17,1,0.14,1,25.03,1,95.8,1,13.39,1
1999,9,1,0,50,-12.63,7,0.01,1,-6.1,1,0.11,1,25.02,1,96.3,1,13.39,1
1999,9,1,0,55,-11.82,7,0.33,1,-5.35,1,0.13,1,25.11,1,96.5,1,13.38,1
1999,9,1,1,0,-11.91,7,0.74,1,-5.66,1,0.11,1,25.23,1,96.7,1,13.38,1
1999,9,1,1,5,-12.77,7,0.82,1,-7.06,1,0.13,1,25.38,1,95.6,1,13.38,1
1999,9,1,1,10,-13.26,7,0.36,1,-7.98,1,0.09,1,25.47,1,93.4,1,13.38,1
1999,9,1,1,15,-13.33,7,0.04,1,-7.72,1,0.09,1,25.5,1,92.9,1,13.38,1
1999,9,1,1,20,-13.61,7,-0.1,1,-7.56,1,0.08,1,25.44,1,93.2,1,13.38,1
1999,9,1,1,25,-13.7,7,-0.58,1,-6.73,1,0.08,1,25.36,1,93.9,1,13.38,1
1999,9,1,1,30,-13.75,7,-0.66,1,-6.88,1,0.08,1,25.24,1,92.3,1,13.38,1
1999,9,1,1,35,-15.31,7,-2.21,1,-7.72,1,0.07,1,24.74,1,92,1,13.38,1
1999,9,1,1,40,-15.94,7,-5,1,-8.43,1,0.06,1,24.5,1,92.6,1,13.38,1
1999,9,1,1,45,-18.2,7,-7.84,1,-11.89,7,0.03,1,24.55,1,93.2,1,13.39,1
1999,9,1,1,50,-17.72,7,-5.45,1,-11.57,7,0.03,1,24.44,1,94.3,1,13.37,1
1999,9,1,1,55,-16.59,7,-3.07,1,-10.85,7,0.04,1,24.38,1,95.4,1,13.39,1
1999,9,1,2,0,-16.2,7,-1.81,1,-11.28,7,0.08,1,24.24,1,96.5,1,13.39,1
1999,9,1,2,5,-15.48,7,-0.49,1,-10.67,7,0.08,1,24.14,1,97.4,1,13.39,1
1999,9,1,2,10,-15.5,7,-0.15,1,-10.14,7,0.11,1,24.08,1,98.4,1,13.4,1
1999,9,1,2,15,-15.42,7,0.01,1,-9.7,1,0.12,1,23.97,1,99.4,1,13.4,1
1999,9,1,2,20,-14.79,7,0.24,1,-9.74,1,0.14,1,24,1,100.1,8,13.4,1
1999,9,1,2,25,-13.71,7,0.07,1,-10.22,7,0.2,1,24.13,1,100.7,8,13.4,1
1999,9,1,2,30,-12.92,7,0.02,1,-10.29,7,0.16,1,24.22,1,100.7,8,13.4,1
1999,9,1,2,35,-12.22,7,0.71,1,-10.54,7,0.2,1,24.35,1,101.1,8,13.4,1
1999,9,1,2,40,-11.56,7,1.44,1,-10.49,7,0.22,1,24.48,1,101,8,13.4,1
1999,9,1,2,45,-11.46,7,1.57,1,-10.67,7,0.2,1,24.5,1,100.9,8,13.4,1
1999,9,1,2,50,-11.78,7,1.36,1,-11.47,7,0.25,1,24.47,1,101.1,8,13.4,1
1999,9,1,2,55,-12.18,7,0.3,1,-11.98,7,0.19,1,24.31,1,100.9,8,13.4,1
1999,9,1,3,0,-12.25,7,0,1,-12.2,7,0.17,1,24.21,1,101.1,8,13.4,1
1999,9,1,3,5,-11.93,7,0.01,1,-11.96,7,0.19,1,24.17,1,101.3,8,13.4,1
1999,9,1,3,10,-11.62,7,0.02,1,-11.72,7,0.18,1,24.15,1,101.3,8,13.41,1
1999,9,1,3,15,-11.61,7,0.02,1,-11.75,7,0.2,1,24.11,1,101.3,8,13.41,1
1999,9,1,3,20,-11.66,7,0.02,1,-11.72,7,0.23,1,24.08,1,101.3,8,13.41,1
1999,9,1,3,25,-11.63,7,0.02,1,-11.57,7,0.27,1,24.01,1,101.1,8,13.41,1
1999,9,1,3,30,-11.66,7,0.18,1,-11.37,7,0.21,1,23.99,1,100.9,8,13.41,1
1999,9,1,3,35,-11.78,7,0.13,1,-11.05,7,0.27,1,24.01,1,100.8,8,13.41,1
1999,9,1,3,40,-12.19,7,-0.12,1,-11.32,7,0.23,1,23.93,1,100.7,8,13.41,1
1999,9,1,3,45,-13.15,7,-1.42,1,-12.7,7,0.24,1,23.89,1,100.7,8,13.41,1
1999,9,1,3,50,-13.3,7,-1.48,1,-12.75,7,0.26,1,23.86,1,101.1,8,13.41,1
1999,9,1,3,55,-13.17,7,-0.93,1,-12.03,7,0.28,1,23.81,1,101.2,8,13.41,1
1999,9,1,4,0,-13.33,7,-0.93,1,-11.88,7,0.27,1,23.73,1,101.4,8,13.41,1
1999,9,1,4,5,-13.41,7,-0.72,1,-11.54,7,0.28,1,23.67,1,101.6,8,13.41,1
1999,9,1,4,10,-13.46,7,-0.1,1,-11.67,7,0.28,1,23.68,1,101.8,8,13.41,1
1999,9,1,4,15,-13.45,7,0.53,1,-11.52,7,0.27,1,23.76,1,101.5,8,13.41,1
1999,9,1,4,20,-13.45,7,0.81,1,-11.35,7,0.28,1,23.82,1,101.1,8,13.42,1
1999,9,1,4,25,-13.4,7,0.87,1,-11.49,7,0.29,1,23.82,1,101,8,13.42,1
1999,9,1,4,30,-13.21,7,0.9,1,-10.74,7,0.29,1,23.86,1,100.9,8,13.42,1
1999,9,1,4,35,-12.99,7,0.91,1,-10.44,7,0.3,1,23.88,1,101,8,13.42,1
1999,9,1,4,40,-12.86,7,0.86,1,-10.37,7,0.34,1,23.89,1,101,8,13.42,1
1999,9,1,4,45,-12.99,7,0.87,1,-9.59,1,0.31,1,23.88,1,101,8,13.42,1
1999,9,1,4,50,-12.7,7,1.02,1,-8.33,1,0.32,1,23.88,1,101.1,8,13.42,1
1999,9,1,4,55,-12.75,7,1.4,1,-7.85,1,0.3,1,23.84,1,100.9,8,13.42,1
1999,9,1,5,0,-12.66,7,1.6,1,-7.18,1,0.33,1,23.86,1,101.1,8,13.42,1
1999,9,1,5,5,-12.77,7,1.61,1,-7.03,1,0.31,1,23.91,1,101,8,13.42,1
1999,9,1,5,10,-12.83,7,1.74,1,-6.95,1,0.31,1,23.93,1,101,8,13.42,1
1999,9,1,5,15,-12.89,7,1.69,1,-6.94,1,0.3,1,23.96,1,101,8,13.42,1
