1999,3,1,0,5,-12.84,07,-.06,01,-5.10,01,.19,01,11.04,01,85.10,01,13.80,01
1999,3,1,0,10,-13.22,07,.01,01,-5.44,01,.14,01,11.15,01,83.70,01,13.80,01
1999,3,1,0,15,-13.57,07,-.22,01,-5.62,01,.13,01,11.04,01,83.30,01,13.80,01
1999,3,1,0,20,-13.82,07,-.55,01,-5.63,01,.10,01,10.84,01,83.90,01,13.80,01
1999,3,1,0,25,-13.70,07,-.97,01,-5.61,01,.12,01,10.62,01,85.20,01,13.80,01
1999,3,1,0,30,-13.40,07,-1.01,01,-5.42,01,.16,01,10.60,01,85.90,01,13.81,01
1999,3,1,0,35,-12.92,07,-.63,01,-5.13,01,.09,01,10.66,01,86.00,01,13.81,01
1999,3,1,0,40,-12.79,07,-.41,01,-5.04,01,.12,01,10.77,01,85.60,01,13.81,01
1999,3,1,0,45,-12.67,07,-.01,01,-4.97,01,.10,01,10.97,01,85.50,01,13.81,01
1999,3,1,0,50,-12.54,07,.66,01,-4.94,01,.08,01,11.18,01,84.50,01,13.81,01
1999,3,1,0,55,-12.55,07,.44,01,-5.05,01,.09,01,11.21,01,83.90,01,13.81,01
1999,3,1,1,0,-12.65,07,-.10,01,-5.26,01,.10,01,11.22,01,83.40,01,13.81,01
1999,3,1,1,5,-13.24,07,-.50,01,-5.55,01,.10,01,10.96,01,83.70,01,13.81,01
1999,3,1,1,10,-13.88,07,-.86,01,-5.75,01,.05,01,10.53,01,85.10,01,13.81,01
1999,3,1,1,15,-13.54,07,-.67,01,-5.61,01,.07,01,10.54,01,87.10,01,13.82,01
1999,3,1,1,20,-13.78,07,-.88,01,-5.63,01,.06,01,10.54,01,86.80,01,13.82,01
1999,3,1,1,25,-13.38,07,-.89,01,-5.54,01,.09,01,10.47,01,87.00,01,13.82,01
1999,3,1,1,30,-13.24,07,-.85,01,-5.41,01,.06,01,10.58,01,87.30,01,13.82,01
1999,3,1,1,35,-13.63,07,-.96,01,-5.62,01,.10,01,10.53,01,87.00,01,13.82,01
1999,3,1,1,40,-13.79,07,-.85,01,-5.63,01,.05,01,10.32,01,87.40,01,13.83,01
1999,3,1,1,45,-13.66,07,-.84,01,-5.60,01,.04,01,10.27,01,88.40,01,13.83,01
1999,3,1,1,50,-13.40,07,-.97,01,-5.54,01,.11,01,10.27,01,88.30,01,13.83,01
1999,3,1,1,55,-12.84,07,-.96,01,-5.28,01,.12,01,10.18,01,87.90,01,13.83,01
1999,3,1,2,0,-12.64,07,-.89,01,-5.13,01,.07,01,9.94,01,88.60,01,13.83,01
1999,3,1,2,5,-12.50,07,-.87,01,-5.01,01,.05,01,9.80,01,89.80,01,13.83,01
1999,3,1,2,10,-13.05,07,-.93,01,-5.32,01,.05,01,9.66,01,91.40,01,13.83,01
1999,3,1,2,15,-13.01,07,-1.61,01,-5.47,01,.03,01,9.39,01,91.80,01,13.84,01
1999,3,1,2,20,-13.47,07,-2.20,01,-5.50,01,.01,01,9.05,01,92.70,01,13.84,01
1999,3,1,2,25,-13.90,07,-1.66,01,-5.50,01,.01,01,9.03,01,96.50,01,13.84,01
1999,3,1,2,30,-13.73,07,-1.24,01,-5.29,01,.02,01,9.05,01,97.70,01,13.85,01
1999,3,1,2,35,-12.68,07,-.99,01,-4.90,01,.01,01,8.96,01,97.80,01,13.85,01
1999,3,1,2,40,-12.33,07,-.78,01,-4.81,01,0.00,01,8.89,01,97.70,01,13.85,01
1999,3,1,2,45,-12.44,07,-1.12,01,-5.01,01,.00,01,8.57,01,96.80,01,13.85,01
1999,3,1,2,50,-12.96,07,-1.61,01,-5.41,01,.00,01,8.09,01,96.70,01,13.85,01
1999,3,1,2,55,-12.74,07,-.87,01,-4.84,01,.00,01,8.06,01,97.80,01,13.85,01
1999,3,1,3,0,-11.99,07,-.19,01,-4.63,01,.00,01,8.49,01,98.80,01,13.86,01
1999,3,1,3,5,-12.04,07,.35,01,-4.71,01,.00,01,8.91,01,98.80,01,13.86,01
1999,3,1,3,10,-12.30,07,.78,01,-4.83,01,.01,01,9.40,01,98.10,01,13.86,01
1999,3,1,3,15,-12.34,07,.56,01,-4.84,01,.00,01,9.56,01,97.10,01,13.86,01
1999,3,1,3,20,-11.96,07,.06,01,-4.78,01,.00,01,9.56,01,95.80,01,13.86,01
1999,3,1,3,25,-11.79,07,.00,01,-4.71,01,.00,01,9.45,01,95.20,01,13.86,01
1999,3,1,3,30,-11.61,07,.63,01,-4.66,01,0.00,01,9.67,01,96.50,01,13.86,01
1999,3,1,3,35,-11.47,07,1.29,01,-4.66,01,0.00,01,10.07,01,96.20,01,13.86,01
1999,3,1,3,40,-11.55,07,.82,01,-4.72,01,0.00,01,10.27,01,95.20,01,13.86,01
1999,3,1,3,45,-11.77,07,.08,01,-4.95,01,0.00,01,10.10,01,92.90,01,13.85,01
1999,3,1,3,50,-12.22,07,-.79,01,-5.41,01,.00,01,9.61,01,91.70,01,13.86,01
1999,3,1,3,55,-12.44,07,-.78,01,-5.40,01,0.00,01,9.33,01,92.90,01,13.86,01
1999,3,1,4,0,-12.36,07,-1.13,01,-5.33,01,0.00,01,9.06,01,92.70,01,13.86,01
1999,3,1,4,5,-12.65,07,-.90,01,-5.14,01,.00,01,8.80,01,94.50,01,13.86,01
1999,3,1,4,10,-12.07,07,-.78,01,-4.69,01,.00,01,8.82,01,96.20,01,13.87,01
1999,3,1,4,15,-12.42,07,-.78,01,-4.77,01,0.00,01,8.71,01,97.20,01,13.87,01
1999,3,1,4,20,-11.84,07,-.45,01,-4.64,01,0.00,01,8.84,01,98.50,01,13.87,01
1999,3,1,4,25,-11.71,07,.00,01,-4.69,01,0.00,01,8.86,01,98.30,01,13.87,01
1999,3,1,4,30,-11.70,07,.17,01,-4.70,01,0.00,01,8.97,01,98.40,01,13.87,01
1999,3,1,4,35,-12.30,07,-.76,01,-5.08,01,0.00,01,8.53,01,97.10,01,13.87,01
1999,3,1,4,40,-11.86,07,-.03,01,-4.73,01,0.00,01,8.59,01,98.60,01,13.87,01
1999,3,1,4,45,-11.85,07,-.10,01,-4.81,01,0.00,01,8.87,01,99.10,01,13.88,01
1999,3,1,4,50,-12.07,07,-.05,01,-4.88,01,0.00,01,8.95,01,99.10,01,13.88,01
1999,3,1,4,55,-12.41,07,.55,01,-5.02,01,0.00,01,9.15,01,99.40,01,13.88,01
1999,3,1,5,0,-12.75,07,1.23,01,-5.21,01,0.00,01,9.34,01,99.70,01,13.88,01
1999,3,1,5,5,-11.89,07,2.36,01,-4.76,01,0.00,01,9.83,01,100.20,08,13.88,01
1999,3,1,5,10,-11.25,07,3.12,01,-4.71,01,.00,01,10.34,01,99.50,01,13.87,01
1999,3,1,5,15,-11.62,07,2.35,01,-4.87,01,0.00,01,10.43,01,98.70,01,13.87,01
1999,3,1,5,20,-11.47,07,2.35,01,-4.72,01,0.00,01,10.59,01,98.90,01,13.87,01
1999,3,1,5,25,-11.47,07,1.45,01,-4.74,01,0.00,01,10.68,01,98.60,01,13.87,01
1999,3,1,5,30,-11.93,07,.53,01,-5.08,01,0.00,01,10.59,01,98.00,01,13.86,01
1999,3,1,5,35,-12.48,07,-.11,01,-5.43,01,0.00,01,10.44,01,97.70,01,13.86,01
1999,3,1,5,40,-13.23,07,-.78,01,-5.83,01,0.00,01,10.12,01,97.60,01,13.86,01
1999,3,1,5,45,-13.62,07,-.79,01,-6.09,01,0.00,01,9.81,01,98.20,01,13.86,01
1999,3,1,5,50,-13.05,07,-.24,01,-5.50,01,0.00,01,9.98,01,99.80,01,13.86,01
1999,3,1,5,55,-12.07,07,.79,01,-4.99,01,0.00,01,10.32,01,99.90,01,13.86,01
1999,3,1,6,0,-12.14,07,-.07,01,-5.11,01,0.00,01,10.35,01,99.50,01,13.86,01
1999,3,1,6,5,-12.95,07,-.75,01,-5.50,01,0.00,01,10.12,01,99.00,01,13.84,01
