62958,18395,24000,0.8568,0.60552,4.8008
53257,16382,24000,0.53647,0.46222,4.8008
39023,25461,24000,-0.43494,0.67467,2.41
49728,11230,24000,0.6041,0.32889,6.3
50844,15643,24000,0.46675,0.44444,4.7667
34133,27167,24000,-0.70974,0.71111,2
